"","factor_list","n","cv","co-efficients","p-values","RMSE","RSS","adjR","model_p_sign"
"571","Q1 Q3 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","6","cv 1","-0.00355531057960224, 0.016415266291678, -0.0105304943740183, 0.408213705916123, 0.55939507048489, 0.00911981817434246","0.0979131469927465, 5.38698894711977e-05, 0.00286816540724582, 3.7705376066932e-06, 3.28174812394052e-08, 0.0133341131496304","0.0099598660035013","0.00729003838600971","0.734313431583986","3.76599346396781e-15"
"572","Q1 Q3 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","6","cv 2","-0.000212662778639336, 0.0148604982823435, -0.0078975993448538, 0.248792234552898, 0.547017055641226, 0.0080737345001385","0.919383612944059, 9.63919454841127e-06, 0.0221892574575892, 0.00254055597863686, 8.3723234414214e-09, 0.000414357767258043","0.00896885217238152","0.00628687227030177","0.65945470349714","2.36658961387416e-12"
"573","Q1 Q3 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","6","cv 3","0.000977476820184401, 0.0090441428063664, -0.0127350025042471, 0.305435655561275, 0.395497521424744, 0.0102203548157668","0.645340156679623, 0.0113326195701566, 0.000394783991537637, 0.000385660068830725, 0.000213540928381919, 0.003401014563895","0.00971605625289747","0.00792140096199189","0.604030829765011","1.15469184947462e-10"
"574","Q1 Q3 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","6","cv 4","0.00299754678138988, 0.0117534025932552, -0.0154044051294639, 0.222323089125767, 0.516485427496263, 0.01496859088377","0.2219070680001, 0.0075992062520633, 0.000323923553620019, 0.0146462709350337, 8.62423683428585e-07, 0.0119879288034455","0.0113660563845602","0.0100627192056059","0.644646307267988","7.10817782342884e-12"
"575","Q1 Q3 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","6","cv 5","0.00310399539016521, 0.0123846771717778, -0.00658641875319741, 0.175770014997478, 0.354237873502674, 0.00676121877492015","0.130338321866882, 0.000303478655561852, 0.0843307736723575, 0.0540113764334766, 9.68819843221361e-05, 0.00256741890688476","0.00980305410556064","0.00768047156903711","0.478572165533164","1.28557648591925e-07"
"576","Q1 Q3 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","6","cv 6","-0.000723649528191029, 0.0113875332405173, -0.0121709083848059, 0.267931539590906, 0.551489776336465, 0.010949626402543","0.75328129225041, 0.00601013452780693, 0.00406529325957376, 0.00743387139620054, 3.26610540254502e-07, 4.61377769618351e-05","0.0112270556350262","0.00959084051427736","0.637536495739932","1.18519377072353e-11"
"577","Q1 Q3 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","6","cv 7","0.00055307036305509, 0.0130498526964025, -0.00856811234619582, 0.308753815060985, 0.427627837824905, 0.0102867398893374","0.77779251841989, 0.000135500320476438, 0.00674843682964438, 0.000228370247194351, 1.15319435860914e-06, 2.90341886413145e-05","0.00888760321434146","0.00723051341541506","0.684960305236284","3.15304337546117e-13"
"578","Q1 Q3 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","6","cv 8","0.000559459231155569, 0.0139193469405782, -0.0119931310499388, 0.329154322150276, 0.651694155434176, 0.00538600782681797","0.826426898022164, 0.00317329646151832, 0.00868898836194567, 0.00375189837575169, 6.14055621680927e-07, 0.457378495327499","0.0124565600475889","0.0119011344959","0.600230383049402","1.47585956966002e-10"
"579","Q1 Q3 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","6","cv 9","0.00471572528022632, 0.0071494076141049, -0.0108155602946627, 0.156950569079694, 0.438200852518396, 0.00687553964880014","0.0414837246364326, 0.043032604337225, 0.00319039603620848, 0.0766192672354497, 4.14242560109014e-07, 0.188633641967496","0.00989832482120998","0.00741357622156198","0.532449385359254","8.10280767937891e-09"
"580","Q1 Q3 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","6","cv 10","-0.00137157126933938, 0.0152678152257607, -0.00853750850148792, 0.271781422652848, 0.632081210369921, 0.00825408558953181","0.569913214449653, 0.000225231127153144, 0.027334062644014, 0.00233523971856704, 2.1753803972011e-09, 0.000709185117602388","0.010634873769244","0.00882502209386732","0.650503703515877","4.6274784067814e-12"
"581","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","6","cv 1","0.0120359981327699, -0.0125171316121727, -0.0169398580051686, 0.00724750994158449, 0.640169367429416, 0.00114279627467421","7.72189065835317e-10, 0.000357986438458268, 4.07168822244466e-08, 0.641415660560943, 1.20564484923583e-12, 0.000421843383329334","0.00816602912756015","0.00502023318964597","0.775138147975684","4.84977445674783e-17"
"582","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","6","cv 2","0.015443022176263, -0.017570038712156, -0.0167314235378099, 0.0175461684522351, 0.496119693242898, 0.00133325956068744","1.87488220339052e-08, 0.00026970485500464, 0.000109100306720967, 0.316435829115364, 4.46133353403357e-06, 0.00378255938818169","0.0118673981600066","0.0107494704083293","0.560402250916186","1.68201087202453e-09"
"583","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","6","cv 3","0.0142905273339497, -0.016294957774535, -0.0161800698478271, 0.0230176079672026, 0.551222101404215, -0.000442668133964589","9.76347153832344e-09, 4.79278492230381e-05, 1.95346408595428e-05, 0.170363253944228, 1.46835148084371e-08, 0.809566302480886","0.0102057178532189","0.0076113974819643","0.581626435083616","4.74096023326695e-10"
"584","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","6","cv 4","0.0110562381765459, -0.016951773042576, -0.0174271166877819, 0.0156451775411904, 0.699801892656667, -0.000789270972678653","1.52177869561712e-06, 8.14058577498789e-05, 6.42208162344652e-05, 0.330543856515402, 3.23118282963513e-11, 0.659792774338099","0.0109314853651735","0.00911459160207537","0.650041537450567","4.78817927059284e-12"
"585","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","6","cv 5","0.0148975504965224, -0.0187219555059463, -0.0182839747086162, 0.0202730999259935, 0.608980265547693, 0.00101323369614644","1.31213092741843e-08, 3.00119051655197e-06, 8.75804368964619e-06, 0.182804454648417, 1.60368234264285e-08, 0.0185712384013603","0.0106467957961099","0.0174401994980893","0.677515468247122","5.77564603615926e-13"
"586","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","6","cv 6","0.0140065851366695, -0.0177059612871795, -0.016439873489784, 0.0325022397202475, 0.607658280367991, -0.000856279372093239","5.8124958661335e-10, 6.0647617777939e-07, 4.82176224798444e-07, 0.0127009357684126, 2.17961362332783e-12, 0.629943454400339","0.00881414803937164","0.0064043939525828","0.706532278942984","5.00377190125787e-14"
"587","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","6","cv 7","0.0151365735348647, -0.0160085399201461, -0.0143611508474688, 0.0393281473443723, 0.49297214249942, -0.000345252078425935","5.18357677277264e-09, 3.31045186169375e-05, 0.000568077992512775, 0.0261913114105133, 4.11383527917071e-07, 0.868963819565009","0.0101439865810498","0.00744164507753084","0.536001241109597","6.673044332699e-09"
"588","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","6","cv 8","0.0154522455018225, -0.0170951008865206, -0.018746256753616, 0.0239634309604933, 0.567549107885888, 0.00121071783863846","4.73486976202954e-08, 0.000195324876141048, 4.97714049216464e-06, 0.175773696461287, 1.62718642877963e-08, 0.00351850120611063","0.0108484558675985","0.0088560118896545","0.673620145674981","7.88236677309289e-13"
"589","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","6","cv 9","0.0116000524656824, -0.014956288699807, -0.0148123512023917, 0.0136580379525984, 0.608362394326561, 0.00168508734493865","6.02466430654313e-07, 9.90506391031751e-05, 6.24280712737899e-05, 0.283566646302533, 3.9122875269151e-11, 0.0701857629408044","0.0100955173359588","0.00790413580869207","0.655220441816279","3.25732681157164e-12"
"590","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","6","cv 10","0.0147207626094345, -0.0211384134038726, -0.0168462621293354, 0.0299539339225064, 0.548508496834362, 0.000909629166659736","1.0908195066619e-08, 1.73121439064834e-07, 5.59546042356456e-06, 0.0249128075652785, 9.74841486814474e-09, 0.0211589303675125","0.0100918388578626","0.0132558987551541","0.680256575781063","4.62966440521154e-13"
"591","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_TB3MS","6","cv 1","0.00459139853531283, 0.0123322688562456, 0.274990847586009, 0.00136290728676301, 0.0190679884562291, 0.00952314889348065","0.022967798812695, 0.00124697125528913, 3.69580827418321e-06, 0.0320151424356302, 0.198321728745789, 0.00121425161188582","0.0111622763541819","0.00992204224819158","0.53188146026661","8.35704995714532e-09"
"592","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_TB3MS","6","cv 2","0.0021611497802268, 0.012798370055922, 0.402344104444459, 0.000519056679924888, 0.0749093617123655, 0.00631182591436446","0.225739620859811, 0.000214083794135444, 3.02060558250436e-10, 0.0124226881206866, 0.000425097327480855, 0.343951599353523","0.00980403724525674","0.00789935176149431","0.674890960058874","7.124912494481e-13"
"593","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_TB3MS","6","cv 3","0.00087602003701024, 0.0148971632126917, 0.321457148381535, 0.000398353681972511, 0.0211485501178477, 0.00964194995239221","0.664255899839215, 0.000253852748927014, 2.32324395949959e-06, 0.104117445303276, 0.150001117515928, 0.0795634707723384","0.0115137162348559","0.0104254712438216","0.508677516686469","2.85634146716926e-08"
"594","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_TB3MS","6","cv 4","0.00301278000693418, 0.00946913470987763, 0.377174144060955, 0.000489431666448255, 0.0691234538403711, 0.00958918280002838","0.120688488843125, 0.00792104757602121, 7.40928856610697e-10, 0.0441841681953339, 0.000149933991560011, 0.000655094288875444","0.0107276629148972","0.0107126674117136","0.635747353354814","1.34570315434756e-11"
"595","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_TB3MS","6","cv 5","0.00227896155335646, 0.0077399524997326, 0.366031960594736, 0.000510631161402362, 0.022277964135309, 0.0110661192666126","0.274812523860384, 0.165310359015893, 5.0558028121469e-07, 0.0868997604026215, 0.209722035616486, 0.0828596311815854","0.0129815930439093","0.0251238452907048","0.471547316837348","1.80147137659128e-07"
"596","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_TB3MS","6","cv 6","-0.000534700074268336, 0.0148421477524903, 0.378578501641262, 0.000550596428365756, 0.0669680232551088, 0.00547842320393109","0.790161012934772, 0.000269488629019323, 1.75840715507773e-09, 0.0255022354152049, 0.000236900871887575, 0.192010000263137","0.0118247636488271","0.0112122844236236","0.662998451357327","1.80563357811643e-12"
"597","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_TB3MS","6","cv 7","-0.000415761678381431, 0.0158119863225857, 0.442440408205344, 0.00105614117034492, 0.0132381349316484, 0.00753645165193781","0.822715976050507, 3.11995659313404e-05, 4.85669954600664e-08, 0.0172253691054386, 0.437919674225086, 0.10423391523025","0.0102742837293329","0.00864142694731057","0.591126921385194","2.6307325678455e-10"
"598","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_TB3MS","6","cv 8","0.000694454905094779, 0.011186460182854, 0.339239118264962, -0.000188224455237304, 0.0443453104993584, 0.00977478228890434","0.722686093002067, 0.00315959080201292, 8.74172751555165e-07, 0.845765955250348, 0.00746377302398443, 0.00153623082495023","0.0112906039580609","0.0103677196358385","0.534607617733121","7.20256003664496e-09"
"599","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_TB3MS","6","cv 9","0.00215983770912802, 0.00845451156985024, 0.403020612249965, 0.000520839081018149, 0.0627675978464312, 0.00149372534292531","0.227774550091271, 0.0188958023423386, 3.28413699302225e-09, 0.0206420594352537, 0.00167664358525375, 0.709674885517692","0.0105289265608189","0.00853997439498277","0.57310295486478","7.94684333860338e-10"
"600","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_TB3MS","6","cv 10","0.00165001160927739, 0.0129334123755752, 0.369382278658301, 0.00103549521492074, 0.0367107378570453, 0.0080907041406762","0.420073314680727, 0.00370934494343228, 2.6766924131698e-08, 0.0687461351088011, 0.0444908144060782, 0.00815389444475001","0.0125617736706482","0.0125197311889153","0.574049051157332","7.5080788916296e-10"
"601","Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA","6","cv 1","0.0133621537662651, -0.0199558946260702, -0.0203562067872732, 0.0152121923629716, 0.128009702288645, 0.499818727933285","7.31614838323755e-09, 9.0068515802292e-07, 4.99307056613229e-07, 0.270193257524951, 0.00878888129393859, 4.25578076229983e-08","0.00994061851590858","0.00770535794501252","0.638041788536821","1.1432986963792e-11"
"602","Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA","6","cv 2","0.012062237590141, -0.0143081747604832, -0.0166130311435867, 0.0128946915816565, 0.0671095114200597, 0.48258021728993","1.15183157547538e-08, 3.86229796799045e-05, 9.06733312847242e-07, 0.243062816807345, 0.156978925667466, 9.31234161318623e-09","0.0086509603922876","0.00574577942165892","0.592662258961256","2.38865394754831e-10"
"603","Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA","6","cv 3","0.0128607307862274, -0.0189571744882129, -0.0194826542448662, -0.00394344374197138, 0.117415802939696, 0.553900886983519","2.25165083608534e-07, 1.85926093990208e-06, 9.69806873287674e-06, 0.777563503868981, 0.022394383480728, 3.75483917280648e-08","0.010709927072716","0.00865760436284264","0.633524683956457","1.5742861444144e-11"
"604","Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA","6","cv 4","0.0102030229695795, -0.0136436729808983, -0.0210314552457091, 0.0105721823067012, 0.202777583271525, 0.613407689923091","0.000167134944383458, 0.0050178947566923, 7.48305098685928e-06, 0.541337293232443, 0.00331181758390626, 9.8830455515144e-09","0.0120013456627512","0.0108068362569759","0.642163356431998","8.50782129839676e-12"
"605","Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA","6","cv 5","0.0164932457014989, -0.0215523874120939, -0.0258111529201229, 0.0217051118995159, 0.14280053680977, 0.520775981468827","7.41571118917811e-10, 1.71624657676985e-07, 2.5258694329675e-08, 0.23188200471158, 0.0150088375104949, 1.6247079884198e-08","0.0104782525414304","0.00838833234029785","0.66266641899803","1.85221909285073e-12"
"606","Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA","6","cv 6","0.0124459561844535, -0.0185327027406436, -0.0191808252927588, 0.00628558671294415, 0.0994573766074235, 0.599246601246425","1.8733966162398e-07, 4.15701657160893e-07, 1.1410087251081e-06, 0.634511007417163, 0.080911295026519, 8.18123228885498e-10","0.00939981006700964","0.0065125848008743","0.676393565614934","6.31932042847106e-13"
"607","Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA","6","cv 7","0.0145433254336871, -0.0182437870049954, -0.0219288985243088, 0.0356967584183066, 0.133508346192004, 0.57596670643356","2.54744953649492e-07, 0.000102809576157685, 9.41750300488786e-07, 0.0930972171659512, 0.0136416366593259, 7.44303873979258e-09","0.0111525373417069","0.00954520040416072","0.704132438471336","6.18258258118927e-14"
"608","Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA","6","cv 8","0.0153909259318106, -0.0182400873681144, -0.0154078306510457, 0.0179171815177023, 0.0595435844339478, 0.446125798913803","9.08387511251035e-11, 3.49965611394284e-06, 0.000333492462503149, 0.328744625072218, 0.240645641434897, 1.2081930742973e-06","0.010089496835061","0.00796863394030995","0.543439780117839","4.42076020674545e-09"
"609","Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA","6","cv 9","0.0142779014396625, -0.0197300720269093, -0.0205250110792396, 0.0392381802439933, 0.0927490223285366, 0.635760045282539","1.30538754665947e-08, 1.6167263918198e-07, 6.40130029280015e-07, 0.00699847659452507, 0.0782844301170639, 1.55780990693249e-10","0.00985192838778473","0.00749359538337812","0.725784384369027","8.57257801243481e-15"
"610","Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA","6","cv 10","0.0123607874096916, -0.0196814275448854, -0.0188222332370191, 0.0384305904311753, 0.119284718097297, 0.635142443719981","8.38582796033306e-08, 1.32065430389063e-06, 1.16192021290021e-06, 0.00950255939746271, 0.0262954038750545, 1.06653022328759e-09","0.00981667570308526","0.00744565010859023","0.728751888902574","6.45842219591306e-15"
"611","Q3 Q4 xYield_NYXRSA xYield_POPTHM xYield_UMCSENT","6","cv 1","0.0189887808383066, -0.0149324846697553, -0.0115263814800557, 0.540362621889821, -3.02820123635251, 0.053075221584261","0.00750057567602649, 0.000484164225793526, 0.00547277185986324, 1.10979137897425e-07, 0.287126337221736, 0.0191709447832424","0.0104695172861664","0.00864586516182427","0.611735044417599","6.96760379982692e-11"
"612","Q3 Q4 xYield_NYXRSA xYield_POPTHM xYield_UMCSENT","6","cv 2","0.016636371213201, -0.0161381852963441, -0.0166034982236179, 0.669125006041484, -2.26444424108633, 0.0503985341755238","0.00749732968688878, 1.99618955861017e-05, 6.36507891326944e-05, 2.67200283292718e-13, 0.390215010198515, 0.0264524628026964","0.00956722993540764","0.00719010532990888","0.713784453166951","2.61157744518523e-14"
